date,high,low,close,buy,actual P&L
2011-05-11,1175.08,1167.15,1173.79,1.0,-1.0
2011-05-12,1169.09,1161.23,1166.53,1.0,-7.25
2011-05-13,1171.84,1164.42,1166.54,0.0,0.0
2011-05-16,1173.48,1158.83,1173.48,0.0,0.0
2011-05-17,1171.46,1157.68,1157.68,0.0,0.0
2011-05-18,1165.43,1157.0,1158.06,0.0,0.0
2011-05-19,1168.95,1160.04,1166.15,0.0,0.0
2011-05-20,1173.12,1163.76,1167.07,1.0,-15.001905546778062
2011-05-23,1154.68,1137.69,1137.69,0.0,0.0
2011-05-24,1146.16,1134.97,1134.97,0.0,0.0
2011-05-25,1152.48,1126.05,1151.92,0.0,0.0
2011-05-26,1157.52,1139.92,1140.4,1.0,-2.800000000000182
2011-05-27,1152.52,1141.95,1149.12,1.0,6.009999999999991
2011-05-30,1155.31,1143.79,1146.41,0.0,0.0
2011-05-31,1158.4,1148.96,1151.36,1.0,10.816757854998286
2011-06-01,1161.49,1151.48,1159.47,1.0,-15.981313136010613
2011-06-03,1146.99,1129.34,1133.67,0.0,0.0
2011-06-07,1137.74,1126.65,1128.86,0.0,0.0
2011-06-08,1127.5,1102.96,1102.96,0.0,0.0
2011-06-09,1117.19,1098.19,1112.25,0.0,0.0
2011-06-10,1113.58,1091.51,1095.69,0.0,0.0
2011-06-13,1098.38,1086.97,1089.92,0.0,0.0
2011-06-14,1111.53,1097.88,1106.49,0.0,0.0
2011-06-15,1104.81,1087.18,1089.38,0.0,0.0
2011-06-16,1081.74,1064.67,1078.5,0.0,0.0
2011-06-17,1093.77,1067.84,1083.44,0.0,0.0
2011-06-20,1075.73,1064.23,1067.3,0.0,0.0
2011-06-21,1092.32,1070.92,1092.07,1.0,5.850000000000136
2011-06-22,1095.27,1072.78,1073.15,0.0,0.0
2011-06-23,1069.82,1053.05,1055.24,0.0,0.0
2011-06-27,1069.33,1048.47,1068.89,0.0,0.0
2011-06-28,1082.91,1068.31,1072.36,0.0,0.0
2011-06-29,1103.68,1077.89,1100.03,1.0,34.11629432595714
2011-06-30,1118.65,1102.04,1115.23,1.0,18.019999999999982
2011-07-01,1119.9,1104.13,1118.05,1.0,10.680000000000064
2011-07-04,1127.53,1117.5,1125.91,1.0,9.210000000000036
2011-07-05,1128.49,1120.71,1127.26,1.0,-7.050000000000182
2011-07-06,1127.77,1115.16,1118.86,0.0,0.0
2011-07-07,1137.01,1120.21,1135.15,1.0,20.148439614809377
2011-07-08,1142.11,1119.36,1120.58,0.0,0.0
2011-07-11,1116.84,1101.22,1103.39,0.0,0.0
2011-07-12,1099.42,1075.48,1099.19,0.0,0.0
2011-07-13,1109.11,1094.92,1108.13,0.0,0.0
2011-07-14,1103.29,1085.88,1091.62,0.0,0.0
2011-07-15,1086.85,1077.11,1079.64,0.0,0.0
2011-07-18,1081.83,1052.74,1056.12,0.0,0.0
2011-07-19,1078.18,1052.07,1076.71,0.0,0.0
2011-07-20,1094.41,1084.51,1093.59,1.0,11.450000000000045
2011-07-21,1094.82,1067.54,1088.16,1.0,-2.589999999999918
2011-07-22,1100.51,1082.63,1091.0,1.0,-1.7799999999999727
2011-07-25,1092.13,1080.2,1086.38,0.0,0.0
2011-07-26,1089.79,1070.58,1078.13,0.0,0.0
2011-07-27,1083.08,1066.71,1070.5,0.0,0.0
2011-07-28,1073.35,1059.43,1068.79,0.0,0.0
2011-07-29,1071.25,1053.31,1065.97,0.0,0.0
2011-08-01,1087.18,1035.92,1039.05,0.0,0.0
2011-08-02,1035.56,1011.29,1012.7,0.0,0.0
2011-08-03,1008.23,979.39,981.51,0.0,0.0
2011-08-04,996.43,939.63,939.63,0.0,0.0
2011-08-05,966.33,901.01,947.78,0.0,0.0
2011-08-08,954.12,901.95,902.07,0.0,0.0
2011-08-09,930.03,860.41,930.03,0.0,0.0
2011-08-10,952.37,893.3,904.58,0.0,0.0
2011-08-11,937.72,892.9,937.7,1.0,53.00999999999999
2011-08-12,960.33,919.14,957.59,1.0,29.879999999999995
2011-08-15,969.37,949.12,967.58,1.0,-0.22000000000002728
2011-08-16,963.81,936.05,957.37,1.0,-10.050000000000068
2011-08-17,965.16,939.85,957.53,0.0,0.0
2011-08-18,947.33,890.93,893.08,0.0,0.0
2011-08-19,893.91,851.14,877.43,0.0,0.0
2011-08-22,904.81,867.74,887.85,0.0,0.0
2011-08-23,911.95,891.57,905.67,1.0,28.409999999999968
2011-08-24,934.37,899.34,916.26,1.0,20.781313080304926
2011-08-25,930.85,902.16,903.21,1.0,-11.93999999999994
2011-08-26,907.47,884.0,904.32,0.0,0.0
2011-08-29,928.48,907.91,927.37,1.0,27.750833252104144
2011-08-30,938.28,921.2,930.13,1.0,13.961393866755088
2011-08-31,963.09,930.74,954.63,1.0,31.41999999999996
2011-09-01,966.08,942.85,961.55,1.0,-22.529999999999973
2011-09-02,951.38,927.1,932.1,0.0,0.0
2011-09-05,915.38,886.54,887.41,0.0,0.0
2011-09-06,899.58,875.12,887.27,0.0,0.0
2011-09-07,918.02,899.75,918.02,0.0,0.0
2011-09-08,925.27,904.66,918.82,1.0,-33.41999999999996
2011-09-09,917.29,883.09,884.6,0.0,0.0
2011-09-12,875.84,859.69,862.58,0.0,0.0
2011-09-13,884.33,853.48,878.4,0.0,0.0
2011-09-14,895.28,867.74,890.68,1.0,46.22000000000003
2011-09-15,926.32,899.01,924.62,1.0,43.29936581516074
2011-09-16,939.14,924.11,927.15,1.0,-29.200000000000045
2011-09-19,914.41,895.01,895.42,0.0,0.0
2011-09-20,918.76,888.41,918.76,0.0,0.0
2011-09-21,919.0,905.72,906.4,0.0,0.0
2011-09-22,887.88,862.17,862.17,0.0,0.0
2011-09-23,873.66,833.03,862.35,0.0,0.0
2011-09-26,884.52,846.18,872.98,0.0,0.0
2011-09-27,927.27,891.98,927.27,1.0,31.370000000000005
2011-09-28,927.71,901.64,904.35,1.0,3.090000000000032
2011-09-29,931.72,902.12,930.36,1.0,5.819999999999936
2011-09-30,928.95,903.29,910.17,0.0,0.0
2011-10-03,909.24,885.45,902.72,0.0,0.0
2011-10-04,890.28,855.74,867.02,0.0,0.0
2011-10-05,899.76,869.98,899.76,0.0,0.0
2011-10-06,920.5,897.4,920.5,1.0,18.519999999999982
2011-10-07,933.58,912.72,918.28,1.0,24.00262320413833
2011-10-10,948.29,921.05,948.29,1.0,28.5
2011-10-11,952.21,937.35,946.78,1.0,9.450000000000045
2011-10-12,960.7,933.51,957.74,1.0,-10.559999999999945
2011-10-13,965.45,933.35,936.22,0.0,0.0
2011-10-14,959.67,936.8,956.39,1.0,30.176576931160753
2011-10-17,969.6,933.33,939.4,0.0,0.0
2011-10-18,949.45,926.59,945.53,1.0,2.82000000000005
2011-10-19,952.71,939.24,942.22,0.0,0.0
2011-10-20,951.3,927.38,934.05,0.0,0.0
2011-10-21,965.74,934.91,965.2,1.0,35.040077698263644
2011-10-24,978.61,964.41,978.08,1.0,10.469999999999914
2011-10-25,985.87,965.24,975.67,1.0,5.0
2011-10-26,996.67,972.66,983.08,1.0,30.855170940090716
2011-10-27,1029.66,1003.37,1029.34,1.0,53.07968852884767
2011-10-28,1037.43,1019.91,1025.72,1.0,-38.899999999999864
2011-10-31,1021.08,990.44,990.44,1.0,-74.75356843688496
2011-11-01,969.35,940.95,945.86,0.0,0.0
2011-11-02,965.72,942.25,964.9,0.0,0.0
2011-11-03,989.62,947.39,979.78,0.0,0.0
2011-11-04,993.47,979.25,987.16,1.0,-11.389999999999986
2011-11-07,984.74,960.98,968.39,1.0,-16.709999999999923
2011-11-08,982.94,967.77,970.45,0.0,0.0
2011-11-09,979.96,936.86,946.72,0.0,0.0
2011-11-10,957.03,925.21,945.9,0.0,0.0
2011-11-11,978.8,942.63,976.51,1.0,17.00999999999999
2011-11-14,985.48,959.47,962.91,1.0,-17.16999999999996
2011-11-15,965.49,946.84,959.34,1.0,-1.740000000000009
2011-11-16,970.24,951.82,961.17,0.0,0.0
2011-11-17,959.86,938.79,947.46,0.0,0.0
2011-11-18,949.31,935.96,941.25,0.0,0.0
2011-11-21,934.94,905.99,907.4,0.0,0.0
2011-11-22,917.46,899.09,905.76,0.0,0.0
2011-11-23,913.96,886.99,888.81,0.0,0.0
2011-11-24,905.05,875.81,886.51,0.0,0.0
2011-11-25,895.59,872.93,889.22,0.0,0.0
2011-11-28,927.47,899.36,927.16,1.0,42.22000000000003
2011-11-29,933.0,916.01,931.44,1.0,22.6614937794983
2011-11-30,981.74,917.39,979.36,1.0,35.86999999999989
2011-12-01,981.36,964.19,967.31,1.0,-4.8799999999999955
2011-12-02,980.56,971.32,974.48,1.0,21.40000000000009
2011-12-05,992.03,976.04,988.71,1.0,2.980000000000018
2011-12-06,987.19,971.8,977.46,0.0,0.0
2011-12-07,989.59,964.82,978.82,1.0,-15.604352253976117
2011-12-08,986.12,956.38,956.57,0.0,0.0
2011-12-09,972.72,946.68,963.25,0.0,0.0
2011-12-12,961.35,941.66,941.85,0.0,0.0
2011-12-13,968.76,937.62,956.12,0.0,0.0
2011-12-14,959.82,936.66,939.3,0.0,0.0
2011-12-15,951.5,932.11,946.68,1.0,-1.6099999999999
2011-12-16,950.0,935.26,937.69,0.0,0.0
2011-12-19,949.44,930.06,934.27,0.0,0.0
2011-12-20,960.55,927.47,959.67,1.0,29.45516509850438
2011-12-21,973.85,953.5,959.6,1.0,11.230000000000018
2011-12-22,970.9,960.24,970.9,1.0,22.480000000000018
2011-12-23,982.08,972.49,982.08,1.0,6.0
2011-12-27,985.89,975.58,976.9,1.0,-12.720000000000027
2011-12-28,981.37,966.94,969.36,0.0,0.0
2011-12-29,977.52,967.31,977.52,0.0,0.0
2011-12-30,988.16,975.85,987.85,1.0,14.897016636085596
2012-01-02,1005.33,980.95,999.43,1.0,17.678360779443665
2012-01-03,1018.8,1000.7,1018.8,1.0,6.8799999999999955
2012-01-04,1015.85,1002.3,1006.31,1.0,-16.620000000000005
2012-01-05,1005.32,998.28,1002.18,0.0,0.0
2012-01-09,1001.3,994.18,996.89,0.0,0.0
2012-01-10,1013.88,1002.16,1012.68,1.0,12.720000000000027
2012-01-11,1015.42,1005.67,1009.61,1.0,5.273714972456787
2012-01-12,1025.23,1010.66,1015.5,1.0,13.126800031144285
2012-01-13,1023.5,1000.56,1009.0,0.0,0.0
2012-01-16,1014.27,1000.06,1013.51,0.0,0.0
2012-01-17,1026.27,1016.16,1025.06,1.0,13.97394655522703
2012-01-18,1029.65,1013.88,1028.62,1.0,9.693446384335402
2012-01-19,1041.54,1029.25,1037.82,1.0,4.680000000000064
2012-01-20,1040.15,1030.44,1033.3,1.0,4.5499999999999545
2012-01-23,1042.61,1029.48,1042.37,1.0,0.7400000000000091
2012-01-24,1040.22,1023.97,1034.04,0.0,0.0
2012-01-25,1031.27,1018.78,1026.0,0.0,0.0
2012-01-26,1050.88,1028.11,1046.01,1.0,15.400000000000091
2012-01-27,1051.41,1038.04,1041.4,1.0,-23.998809156915172
2012-01-30,1036.56,1021.77,1028.36,1.0,-5.060000000000173
2012-01-31,1044.54,1033.47,1036.34,0.0,0.0
2012-02-01,1067.31,1034.71,1065.29,1.0,29.779999999999973
2012-02-02,1070.86,1058.6,1066.12,1.0,16.726977618372757
2012-02-03,1083.15,1062.88,1078.66,1.0,7.990000000000009
2012-02-06,1077.38,1064.86,1074.11,1.0,-4.290000000000191
2012-02-07,1077.34,1062.73,1074.37,0.0,0.0
2012-02-08,1084.59,1071.96,1074.61,0.0,0.0
2012-02-09,1082.97,1071.74,1077.12,0.0,0.0
2012-02-10,1075.59,1058.5,1065.37,0.0,0.0
2012-02-13,1080.77,1070.39,1074.31,0.0,0.0
2012-02-14,1080.28,1067.14,1069.64,0.0,0.0
2012-02-15,1085.55,1074.32,1082.7,1.0,17.561820695546203
2012-02-16,1088.77,1071.19,1088.18,1.0,12.035908643245875
2012-02-17,1101.56,1092.19,1099.55,1.0,18.249210396812714
2012-02-20,1112.8,1100.31,1111.96,1.0,6.870000000000118
2012-02-21,1113.45,1104.56,1106.42,1.0,-15.900000000000091
2012-02-22,1108.19,1087.51,1096.06,0.0,0.0
2012-02-23,1100.19,1085.33,1096.17,0.0,0.0
2012-02-24,1102.14,1091.43,1100.01,0.0,0.0
2012-02-27,1097.49,1082.25,1093.57,0.0,0.0
2012-02-28,1102.46,1092.92,1102.17,1.0,10.907156879223294
2012-02-29,1109.78,1099.23,1101.76,0.0,0.0
2012-03-01,1108.88,1092.72,1104.58,1.0,3.349999999999909
2012-03-02,1106.75,1096.91,1105.11,1.0,-12.41026197280189
2012-03-05,1101.57,1091.59,1097.42,0.0,0.0
2012-03-06,1091.68,1055.48,1057.57,0.0,0.0
2012-03-07,1068.97,1054.93,1062.64,0.0,0.0
2012-03-08,1091.31,1071.62,1091.31,0.0,0.0
2012-03-09,1095.19,1083.9,1089.8,1.0,1.0
2012-03-12,1094.44,1084.38,1092.31,1.0,16.319999999999936
2012-03-13,1106.24,1098.63,1106.12,1.0,23.350000000000136
2012-03-14,1117.81,1109.57,1115.66,1.0,14.980000000000018
2012-03-15,1121.1,1112.32,1121.1,1.0,7.689999999999827
2012-03-16,1127.54,1117.1,1123.35,1.0,0.290000000000191
2012-03-19,1122.44,1114.93,1121.39,0.0,0.0
2012-03-20,1116.07,1100.73,1104.62,0.0,0.0
2012-03-21,1110.75,1085.44,1088.76,0.0,0.0
2012-03-22,1096.29,1070.64,1077.34,0.0,0.0
2012-03-23,1084.57,1068.27,1084.29,0.0,0.0
2012-03-26,1102.88,1079.94,1102.88,1.0,11.13000000000011
2012-03-27,1110.01,1093.34,1095.42,1.0,-18.960000000000036
2012-03-28,1096.84,1081.27,1083.92,0.0,0.0
2012-03-29,1081.22,1054.46,1058.32,0.0,0.0
2012-03-30,1074.88,1062.67,1074.48,0.0,0.0
2012-04-02,1086.47,1064.04,1086.47,0.0,0.0
2012-04-03,1088.84,1079.56,1080.56,1.0,-32.197126150750364
2012-04-04,1070.78,1036.82,1041.61,0.0,0.0
2012-04-05,1051.54,1030.94,1036.4,0.0,0.0
2012-04-10,1031.95,1013.62,1013.62,0.0,0.0
2012-04-11,1032.38,1014.29,1026.8,0.0,0.0
2012-04-12,1050.91,1024.89,1049.86,1.0,0.9200000000000728
2012-04-13,1048.0,1025.41,1027.72,1.0,-13.449999999999818
2012-04-16,1044.22,1021.76,1036.41,1.0,29.908231136314726
2012-04-17,1060.25,1032.67,1055.24,0.0,0.0
2012-04-18,1053.78,1033.62,1036.15,1.0,-13.599999999999909
2012-04-19,1052.42,1039.64,1041.64,1.0,19.579999999999927
2012-04-20,1055.97,1037.26,1055.73,0.0,0.0
2012-04-23,1048.09,1004.57,1007.32,0.0,0.0
2012-04-24,1030.86,1015.17,1026.62,0.0,0.0
2012-04-25,1044.87,1034.57,1041.67,0.0,0.0
2012-04-26,1050.27,1029.4,1035.01,1.0,15.0
2012-04-27,1057.99,1033.52,1056.67,1.0,24.6099999999999
2012-04-30,1060.78,1053.23,1059.62,1.0,-5.190000000000055
2012-05-02,1071.42,1044.87,1051.48,1.0,0.2800000000002001
2012-05-03,1063.27,1049.07,1059.9,0.0,0.0
2012-05-04,1050.66,1026.03,1031.95,0.0,0.0
2012-05-07,1032.33,1011.95,1030.71,0.0,0.0
2012-05-08,1030.45,1015.47,1018.54,0.0,0.0
2012-05-09,1029.48,1006.28,1018.53,0.0,0.0
2012-05-10,1030.72,1015.76,1026.5,0.0,0.0
2012-05-11,1033.13,1018.16,1032.41,1.0,-14.306713005513188
2012-05-14,1026.07,994.75,1004.87,0.0,0.0
2012-05-15,1015.51,996.36,999.22,0.0,0.0
2012-05-16,995.23,983.25,986.94,0.0,0.0
2012-05-18,971.14,955.14,955.98,0.0,0.0
2012-05-21,977.5,955.01,975.97,0.0,0.0
2012-05-22,1004.17,984.22,1000.53,1.0,-1.4100000000000819
2012-05-23,992.71,973.75,974.56,1.0,-13.909999999999968
2012-05-24,988.13,971.42,986.62,1.0,10.470000000000027
2012-05-25,995.52,976.26,985.03,0.0,0.0
2012-05-28,1000.68,976.88,985.12,1.0,19.873116534031738
2012-05-29,1006.91,988.75,1001.83,1.0,1.490000000000009
2012-05-30,1000.02,982.63,986.61,0.0,0.0
2012-05-31,991.49,969.16,975.98,0.0,0.0
2012-06-01,980.53,946.37,956.7,0.0,0.0
2012-06-04,956.76,941.11,946.12,0.0,0.0
2012-06-05,957.62,948.69,951.91,0.0,0.0
2012-06-07,990.57,970.49,981.95,1.0,23.850000000000023
2012-06-08,978.97,962.9,975.76,1.0,11.65426391452172
2012-06-11,1002.07,981.9,982.29,1.0,11.399999999999977
2012-06-12,988.07,976.13,987.16,0.0,0.0
2012-06-13,997.06,971.43,976.01,0.0,0.0
2012-06-14,976.03,958.27,971.66,0.0,0.0
2012-06-15,980.37,973.77,977.53,0.0,0.0
2012-06-18,992.44,971.76,981.05,1.0,12.782093722665422
2012-06-19,1000.9,980.89,1000.19,1.0,22.419534662821093
2012-06-20,1016.12,996.68,1014.99,1.0,9.649999999999977
2012-06-21,1015.64,1005.18,1009.84,1.0,-29.649999999999977
2012-06-25,999.5,984.32,985.34,0.0,0.0
2012-06-26,989.9,976.39,981.64,0.0,0.0
2012-06-27,993.15,981.19,991.97,0.0,0.0
2012-06-28,996.01,971.9,979.53,0.0,0.0
2012-06-29,1019.06,998.25,1019.06,1.0,44.199425790888995
2012-07-02,1030.62,1019.08,1024.86,1.0,21.100000000000136
2012-07-03,1040.16,1026.62,1040.16,1.0,13.560000000000173
2012-07-04,1042.32,1030.36,1038.42,1.0,-4.290000000000191
2012-07-05,1048.38,1028.02,1035.87,1.0,-14.550000000000068
2012-07-06,1035.52,1023.87,1023.87,0.0,0.0
2012-07-09,1025.94,1018.54,1020.44,0.0,0.0
2012-07-10,1032.76,1016.74,1028.09,0.0,0.0
2012-07-11,1029.87,1019.01,1026.12,0.0,0.0
2012-07-12,1021.78,1009.32,1013.72,0.0,0.0
2012-07-13,1033.82,1016.78,1030.94,1.0,23.840280183925415
2012-07-16,1037.8,1029.4,1037.8,1.0,-6.5
2012-07-17,1041.2,1022.21,1024.44,1.0,-4.980000000000018
2012-07-18,1034.09,1017.0,1032.82,0.0,0.0
2012-07-19,1051.46,1036.52,1050.71,1.0,8.740000000000009
2012-07-20,1052.76,1037.9,1041.56,1.0,-32.828124182541046
2012-07-23,1033.53,1011.67,1021.81,0.0,0.0
2012-07-24,1026.36,1015.47,1021.77,0.0,0.0
2012-07-25,1034.41,1014.83,1029.3,0.0,0.0
2012-07-26,1053.52,1021.09,1048.37,1.0,27.21132733913828
2012-07-27,1061.97,1042.21,1059.75,1.0,17.76000000000022
2012-07-30,1067.89,1056.87,1066.13,1.0,8.410000000000082
2012-07-31,1071.41,1061.61,1068.16,1.0,-0.22000000000002728
2012-08-01,1068.99,1060.99,1065.91,0.0,0.0
2012-08-02,1079.85,1053.49,1058.1,0.0,0.0
2012-08-03,1081.26,1059.72,1081.07,1.0,18.340000000000146
2012-08-06,1082.85,1074.24,1076.44,1.0,-5.369999999999891
2012-08-07,1077.96,1063.29,1075.7,1.0,3.509999999999991
2012-08-08,1079.95,1069.65,1079.95,0.0,0.0
2012-08-09,1085.28,1075.99,1083.67,0.0,0.0
2012-08-10,1082.5,1070.29,1079.52,1.0,-10.970864006481861
2012-08-13,1079.55,1071.53,1077.27,0.0,0.0
2012-08-14,1083.39,1074.01,1079.46,0.0,0.0
2012-08-15,1077.49,1072.86,1075.17,0.0,0.0
2012-08-16,1078.34,1071.71,1078.04,0.0,0.0
2012-08-17,1092.6,1080.92,1091.45,1.0,15.107773890665612
2012-08-20,1093.74,1081.01,1084.06,1.0,-6.380000000000109
2012-08-21,1086.29,1079.85,1085.07,1.0,-14.046751076301689
2012-08-22,1077.09,1057.85,1061.8,0.0,0.0
2012-08-23,1072.85,1051.01,1055.17,0.0,0.0
2012-08-24,1059.12,1049.05,1058.58,0.0,0.0
2012-08-27,1065.55,1055.92,1065.55,0.0,0.0
2012-08-28,1059.68,1040.83,1040.83,0.0,0.0
2012-08-29,1050.58,1040.39,1045.73,0.0,0.0
2012-08-30,1044.23,1033.02,1038.38,0.0,0.0
2012-08-31,1048.27,1034.24,1043.93,1.0,11.139999999999873
2012-09-03,1052.75,1039.99,1049.52,0.0,0.0
2012-09-04,1050.25,1032.53,1035.74,0.0,0.0
2012-09-05,1040.74,1028.93,1038.13,0.0,0.0
2012-09-06,1063.74,1038.41,1058.45,1.0,25.335300336051205
2012-09-07,1074.83,1064.53,1070.87,1.0,9.11999999999989
2012-09-10,1073.31,1066.89,1067.57,1.0,5.7000000000000455
2012-09-11,1076.64,1060.44,1076.57,1.0,18.190000000000055
2012-09-12,1087.95,1073.46,1085.76,1.0,9.730000000000018
2012-09-13,1086.71,1080.81,1086.3,1.0,8.655685798676586
2012-09-14,1119.19,1102.04,1114.98,1.0,22.230000000000018
2012-09-17,1112.65,1106.19,1108.53,1.0,-14.0
2012-09-18,1105.76,1096.63,1100.98,1.0,-2.099999999999909
2012-09-19,1108.53,1101.67,1106.43,0.0,0.0
2012-09-20,1102.68,1095.42,1100.23,0.0,0.0
2012-09-21,1106.41,1097.52,1099.89,0.0,0.0
2012-09-24,1100.12,1092.07,1099.73,0.0,0.0
2012-09-25,1106.07,1092.63,1105.73,1.0,-4.0709726380000575
2012-09-26,1097.09,1085.49,1088.16,0.0,0.0
2012-09-27,1091.35,1080.77,1083.62,0.0,0.0
2012-09-28,1088.54,1072.24,1072.45,0.0,0.0
2012-10-01,1086.64,1069.35,1085.14,0.0,0.0
2012-10-02,1090.01,1078.1,1084.97,0.0,0.0
2012-10-03,1084.2,1076.85,1080.24,1.0,-1.8800000000001091
2012-10-04,1085.11,1076.04,1083.09,0.0,0.0
2012-10-05,1098.72,1085.55,1093.54,1.0,-3.1799999999998363
2012-10-08,1087.97,1078.37,1079.91,0.0,0.0
2012-10-09,1084.17,1073.29,1073.66,0.0,0.0
2012-10-10,1072.34,1059.46,1061.55,0.0,0.0
2012-10-11,1069.02,1055.85,1065.34,0.0,0.0
2012-10-12,1064.79,1056.69,1058.7,0.0,0.0
2012-10-15,1068.07,1058.0,1063.71,0.0,0.0
2012-10-16,1072.86,1062.72,1072.86,1.0,11.377453063902067
2012-10-17,1076.16,1068.85,1075.5,1.0,8.102919910871833
2012-10-18,1083.57,1072.49,1082.72,1.0,-10.8599999999999
2012-10-19,1081.39,1064.62,1064.64,0.0,0.0
2012-10-22,1075.95,1061.89,1067.28,0.0,0.0
2012-10-23,1068.52,1044.2,1048.6,0.0,0.0
2012-10-24,1054.72,1034.55,1050.47,0.0,0.0
2012-10-25,1062.34,1046.12,1057.74,0.0,0.0
2012-10-26,1061.01,1048.17,1059.2,1.0,-2.1700000000000728
2012-10-29,1059.51,1051.52,1055.57,1.0,0.0
2012-10-30,1061.62,1054.73,1059.2,0.0,0.0
2012-10-31,1065.7,1051.96,1052.11,,
2012-11-01,1064.08,1047.28,1062.51,1.0,13.57163484829971
2012-11-02,1069.91,1062.6,1069.91,1.0,0.8399999999999181
2012-11-05,1068.27,1062.18,1063.35,1.0,2.5699999999999363
2012-11-06,1073.88,1063.16,1072.48,1.0,-6.949999999999818
2012-11-07,1079.03,1056.4,1056.4,0.0,0.0
2012-11-08,1064.37,1052.5,1055.52,0.0,0.0
2012-11-09,1059.45,1043.64,1052.15,0.0,0.0
2012-11-12,1057.49,1049.6,1052.3,0.0,0.0
2012-11-13,1053.95,1040.13,1052.98,0.0,0.0
2012-11-14,1056.87,1048.84,1052.22,0.0,0.0
2012-11-15,1045.61,1037.56,1038.33,0.0,0.0
2012-11-16,1043.01,1026.47,1027.04,0.0,0.0
2012-11-19,1051.36,1034.7,1051.36,0.0,0.0
2012-11-20,1055.22,1047.45,1053.91,1.0,2.2800000000002
2012-11-21,1056.9,1048.16,1053.64,1.0,7.069999999999936
2012-11-22,1062.19,1054.01,1060.98,1.0,18.12999999999988
2012-11-23,1071.77,1058.31,1071.77,1.0,8.0
2012-11-26,1074.21,1065.11,1068.98,1.0,-0.03999999999996362
2012-11-27,1075.56,1068.24,1071.73,1.0,0.41000000000008185
2012-11-28,1069.97,1061.19,1069.39,0.0,0.0
2012-11-29,1085.03,1074.22,1085.03,1.0,17.26844870446166
2012-11-30,1090.94,1083.25,1085.85,1.0,8.18295389889181
2012-12-03,1096.94,1086.84,1088.88,1.0,2.75
2012-12-04,1090.06,1085.16,1088.6,0.0,0.0
2012-12-05,1096.26,1090.41,1091.33,0.0,0.0
2012-12-06,1102.71,1094.92,1098.03,1.0,8.440522948630132
2012-12-07,1100.84,1094.66,1098.62,1.0,4.85823805330233
2012-12-10,1107.03,1093.55,1105.95,1.0,10.340000000000146
2012-12-11,1109.56,1101.99,1108.96,1.0,-2.6000000000001364
2012-12-12,1109.98,1102.22,1103.35,1.0,-15.371097465531648
2012-12-13,1103.88,1092.12,1092.12,0.0,0.0
2012-12-14,1099.07,1093.55,1098.08,0.0,0.0
2012-12-17,1102.41,1094.8,1101.71,0.0,0.0
2012-12-18,1108.75,1103.1,1107.48,1.0,7.230000000000018
2012-12-19,1110.03,1103.95,1108.94,1.0,0.5899999999999181
2012-12-20,1109.2,1101.91,1108.07,1.0,-1.009999999999991
2012-12-21,1109.14,1097.98,1107.93,0.0,0.0
2012-12-27,1114.05,1104.07,1110.91,,
2012-12-28,1114.0,1104.69,1104.73,0.0,0.0
2013-01-02,1129.96,1116.62,1129.96,1.0,25.670000000000073
2013-01-03,1130.89,1126.1,1130.4,1.0,6.809999999999945
2013-01-04,1136.77,1126.38,1136.77,1.0,-0.2699999999999818
2013-01-07,1137.37,1130.13,1130.13,0.0,0.0
2013-01-08,1133.28,1124.32,1125.39,0.0,0.0
2013-01-09,1128.66,1118.98,1127.67,0.0,0.0
2013-01-10,1131.27,1125.4,1126.87,0.0,0.0
2013-01-11,1132.28,1126.66,1132.28,1.0,7.071397482079874
2013-01-14,1138.07,1130.78,1132.84,1.0,-4.769999999999982
2013-01-15,1133.97,1125.39,1127.51,0.0,0.0
2013-01-16,1130.65,1123.74,1130.62,0.0,0.0
2013-01-17,1137.73,1129.44,1136.2,0.0,0.0
2013-01-18,1141.17,1133.46,1135.02,1.0,3.207309865174466
2013-01-21,1143.63,1135.01,1143.09,1.0,4.130000000000109
2013-01-22,1142.96,1135.33,1139.15,0.0,0.0
2013-01-23,1141.99,1136.75,1140.82,1.0,6.312036633019488
2013-01-24,1146.93,1137.84,1146.93,1.0,9.056022762918474
2013-01-25,1158.5,1144.71,1158.5,1.0,14.223804087680719
2013-01-28,1162.49,1157.66,1160.25,1.0,3.4700000000000273
2013-01-29,1161.97,1155.74,1161.97,1.0,12.046755709752915
2013-01-30,1173.38,1162.97,1173.38,1.0,17.099470518352064
2013-01-31,1182.12,1168.25,1169.17,1.0,3.962897509111599
2013-02-01,1178.87,1167.53,1176.11,1.0,-7.980000000000018
2013-02-04,1177.41,1160.48,1161.19,0.0,0.0
2013-02-05,1175.54,1156.82,1175.54,1.0,13.599999999999909
2013-02-06,1181.03,1168.67,1174.79,0.0,0.0
2013-02-07,1177.06,1163.65,1165.71,1.0,0.2599999999999909
2013-02-08,1175.64,1165.52,1175.05,0.0,0.0
2013-02-11,1176.28,1166.26,1171.01,0.0,0.0
2013-02-12,1176.68,1166.37,1175.98,1.0,9.993933144553921
2013-02-13,1186.02,1176.64,1185.46,1.0,6.930000000000064
2013-02-14,1184.55,1176.98,1182.91,1.0,-2.0299999999999727
2013-02-15,1187.52,1180.56,1183.43,1.0,3.0699999999999363
2013-02-18,1186.45,1181.09,1185.98,0.0,0.0
2013-02-19,1193.8,1183.79,1193.77,1.0,9.067127674283483
2013-02-20,1201.28,1191.68,1200.54,1.0,-4.819999999999936
